seq,time_sched_sec,time_actual_sec,jitter_ns,q_des_deg,dq_des_deg_s,tau_des_Nm,q_act_deg,dq_act_deg_s,temp_C,merror,ads_voltage,gait_phase
435,0.870000000,0.870003085,3085,0.000000000,0.000000000,1.030340855,-227.011476104,-1789.251897823,28.000000000,0,-0.003625000,0.870003085
436,0.872000000,0.872003128,3128,0.000000000,0.000000000,0.906250739,-230.600240971,-1768.146910843,28.000000000,0,-0.003625000,0.872003128
437,0.874000000,0.874003726,3726,0.000000000,0.000000000,0.788418922,-233.888468878,-1730.602441699,28.000000000,0,-0.001250000,0.874003726
438,0.876000000,0.876003473,3473,0.000000000,0.000000000,0.677391719,-237.406519166,-1719.494590161,28.000000000,0,-0.000625000,0.876003473
439,0.878000000,0.878003756,3756,0.000000000,0.000000000,0.573528869,-240.906890809,-1728.158645304,28.000000000,0,0.000875000,0.878003756
440,0.880000000,0.880003595,3595,0.000000000,0.000000000,0.477291565,-244.566370254,-1814.577661217,28.000000000,0,-0.000125000,0.880003595
441,0.882000000,0.882003712,3712,0.000000000,0.000000000,0.389023986,-247.942991384,-1749.041406196,28.000000000,0,-0.000625000,0.882003712
442,0.884000000,0.884003255,3255,0.000000000,0.000000000,0.309110152,-251.531756250,-1708.608826596,28.000000000,0,0.001250000,0.884003255
443,0.886000000,0.886004094,4094,0.000000000,0.000000000,0.237795482,-255.032127894,-1701.499801611,28.000000000,0,0.001250000,0.886004094
444,0.888000000,0.888003229,3229,0.000000000,0.000000000,0.175465439,-258.620892760,-1778.144046285,28.000000000,0,0.001250000,0.888003229
445,0.890000000,0.890003328,3328,0.000000000,0.000000000,0.122277951,-262.032871180,-1770.590707238,28.000000000,0,0.001375000,0.890003328
446,0.892000000,0.892003667,3667,0.000000000,0.000000000,0.078470489,-265.232705864,-1715.940077668,28.000000000,0,-0.002000000,0.892003667
447,0.894000000,0.894003876,3876,0.000000000,0.000000000,0.044224849,-268.680041573,-1660.623046064,28.000000000,0,0.002500000,0.894003876
448,0.896000000,0.896003567,3567,0.000000000,0.000000000,0.019678150,-272.074341348,-1657.512847633,28.000000000,0,-0.000875000,0.896003567
449,0.898000000,0.898003184,3184,0.000000000,0.000000000,0.004917489,-275.539355701,-1655.957679360,28.000000000,0,-0.000500000,0.898003184
450,0.900000000,0.900003227,3227,0.000000000,0.000000000,0.000000000,-278.774547675,-1752.595918689,28.000000000,0,-0.000500000,0.900003227
451,0.902000000,0.902003251,3251,0.000000000,0.000000000,0.000000000,-282.133490160,-1736.822838561,28.000000000,0,-0.000500000,0.902003251
452,0.904000000,0.904003220,3220,0.000000000,0.000000000,0.000000000,-285.545468580,-1673.285927760,28.000000000,0,0.001000000,0.904003220
453,0.906000000,0.906004115,4115,0.000000000,0.000000000,0.000000000,-288.922089711,-1619.301838340,28.000000000,0,-0.000375000,0.906004115
454,0.908000000,0.908005306,5306,0.000000000,0.000000000,0.000000000,-292.139603039,-1694.835090688,28.000000000,0,0.000500000,0.908005306
455,0.910000000,0.910004145,4145,0.000000000,0.000000000,0.000000000,-295.410152301,-1643.516885637,28.000000000,0,-0.000250000,0.910004145
456,0.912000000,0.912003299,3299,0.000000000,0.000000000,0.000000000,-298.663022919,-1671.730759488,28.000000000,0,0.001875000,0.912003299
457,0.914000000,0.914003323,3323,0.000000000,0.000000000,0.000000000,-301.986608116,-1636.630086740,28.000000000,0,0.001875000,0.914003323
458,0.916000000,0.916006310,6310,0.000000000,0.000000000,0.000000000,-305.045013642,-1606.638818529,28.000000000,0,-0.000875000,0.916006310
459,0.918000000,0.918005983,5983,0.000000000,0.000000000,0.000000000,-308.439313417,-1597.086135263,28.000000000,0,-0.001000000,0.918005983
460,0.920000000,0.920003785,3785,0.000000000,0.000000000,0.000000000,-311.745219969,-1617.302356006,28.000000000,0,-0.000250000,0.920003785
461,0.922000000,0.922003753,3753,0.000000000,0.000000000,0.000000000,-314.945054653,-1603.084306036,28.000000000,0,-0.001125000,0.922003753
462,0.924000000,0.924003926,3926,0.000000000,0.000000000,0.000000000,-317.915066956,-1553.543357232,28.000000000,0,-0.000250000,0.924003926
463,0.926000000,0.926003765,3765,0.000000000,0.000000000,0.000000000,-321.256330797,-1620.634780525,28.000000000,0,-0.000250000,0.926003765
464,0.928000000,0.928003345,3345,0.000000000,0.000000000,0.000000000,-324.190985811,-1581.979457170,28.000000000,0,0.000875000,0.928003345
465,0.930000000,0.930003462,3462,0.000000000,0.000000000,0.000000000,-327.514571008,-1613.303529452,28.000000000,0,-0.001125000,0.930003462
466,0.932000000,0.932003616,3616,0.000000000,0.000000000,0.000000000,-330.431547377,-1569.316437359,28.000000000,0,-0.001000000,0.932003616
467,0.934000000,0.934003547,3547,0.000000000,0.000000000,0.000000000,-333.578346127,-1575.759060309,28.000000000,0,-0.000625000,0.934003547
468,0.936000000,0.936003775,3775,0.000000000,0.000000000,0.000000000,-336.760502166,-1530.661114005,28.000000000,0,-0.001625000,0.936003775
469,0.938000000,0.938003355,3355,0.000000000,0.000000000,0.000000000,-339.854264982,-1512.000061534,28.000000000,0,-0.001000000,0.938003355
470,0.940000000,0.940004065,4065,0.000000000,0.000000000,0.000000000,-342.912670508,-1537.325824928,28.000000000,0,-0.001000000,0.940004065
471,0.942000000,0.942003255,3255,0.000000000,0.000000000,0.000000000,-345.900361456,-1574.870432186,28.000000000,0,0.000625000,0.942003255
472,0.944000000,0.944003206,3206,0.000000000,0.000000000,0.000000000,-348.923409693,-1561.763098313,28.000000000,0,0.000000000,0.944003206
473,0.946000000,0.946003619,3619,0.000000000,0.000000000,0.000000000,-351.946457930,-1560.430156128,28.000000000,0,0.000375000,0.946003619
474,0.948000000,0.948003625,3625,0.000000000,0.000000000,0.000000000,-354.951827523,-1556.431329574,28.000000000,0,0.000500000,0.948003625
475,0.950000000,0.950003686,3686,0.000000000,0.000000000,0.000000000,-358.027911694,-1512.222149508,28.000000000,0,0.000375000,0.950003686
476,0.952000000,0.952003303,3303,0.000000000,0.000000000,0.000000000,-360.944888063,-1553.099043170,28.000000000,0,0.000125000,0.952003303
477,0.954000000,0.954003272,3272,0.000000000,0.000000000,0.000000000,-363.897221722,-1466.235713196,28.000000000,0,0.000125000,0.954003272
478,0.956000000,0.956003277,3277,0.000000000,0.000000000,0.000000000,-366.973305893,-1529.106083847,28.000000000,0,0.000875000,0.956003277
479,0.958000000,0.958003190,3190,0.000000000,0.000000000,0.000000000,-369.925639552,-1513.333003719,28.000000000,0,0.000125000,0.958003190
480,0.960000000,0.960003604,3604,0.000000000,0.000000000,0.000000000,-372.842615921,-1504.224496400,28.000000000,0,0.000000000,0.960003604
481,0.962000000,0.962003498,3498,0.000000000,0.000000000,0.000000000,-375.618163133,-1464.014142888,28.000000000,0,0.000250000,0.962003498
482,0.964000000,0.964004023,4023,0.000000000,0.000000000,0.000000000,-378.482103568,-1410.696455503,28.000000000,0,-0.000375000,0.964004023
483,0.966000000,0.966003232,3232,0.000000000,0.000000000,0.000000000,-381.416758582,-1400.921546149,28.000000000,0,-0.000250000,0.966003232
484,0.968000000,0.968003275,3275,0.000000000,0.000000000,0.000000000,-384.156948505,-1472.678198031,28.000000000,0,-0.000250000,0.968003275
485,0.970000000,0.970003244,3244,0.000000000,0.000000000,0.000000000,-387.056246229,-1474.011140215,28.000000000,0,-0.000750000,0.970003244
486,0.972000000,0.972003360,3360,0.000000000,0.000000000,0.000000000,-389.867150730,-1479.787223015,28.000000000,0,0.000375000,0.972003360
487,0.974000000,0.974003570,3570,0.000000000,0.000000000,0.000000000,-392.766448455,-1433.578560615,28.000000000,0,0.000125000,0.974003570
488,0.976000000,0.976003335,3335,0.000000000,0.000000000,0.000000000,-395.648067535,-1383.593297748,28.000000000,0,-0.000625000,0.976003335
489,0.978000000,0.978003637,3637,0.000000000,0.000000000,0.000000000,-398.405936102,-1422.470709076,28.000000000,0,-0.000750000,0.978003637
490,0.980000000,0.980003254,3254,0.000000000,0.000000000,0.000000000,-401.181483314,-1432.689932492,28.000000000,0,-0.000750000,0.980003254
491,0.982000000,0.982003223,3223,0.000000000,0.000000000,0.000000000,-404.010066460,-1394.478923199,28.000000000,0,-0.001000000,0.982003223
492,0.984000000,0.984003265,3265,0.000000000,0.000000000,0.000000000,-406.767935027,-1387.369898214,28.000000000,0,-0.000250000,0.984003265
493,0.986000000,0.986003197,3197,0.000000000,0.000000000,0.000000000,-409.525803595,-1384.926239933,28.000000000,0,0.000125000,0.986003197
494,0.988000000,0.988003333,3333,0.000000000,0.000000000,0.000000000,-412.089207070,-1346.937456728,28.000000000,0,-0.000250000,0.988003333
495,0.990000000,0.990003579,3579,0.000000000,0.000000000,0.000000000,-414.953147506,-1417.138940338,28.000000000,0,0.000125000,0.990003579
496,0.992000000,0.992003103,3103,0.000000000,0.000000000,0.000000000,-417.693337428,-1415.139596118,28.000000000,0,0.000625000,0.992003103
497,0.994000000,0.994004720,4720,0.000000000,0.000000000,0.000000000,-420.468884640,-1404.920372703,28.000000000,0,0.000625000,0.994004720
498,0.996000000,0.996003244,3244,0.000000000,0.000000000,0.000000000,-423.191395918,-1328.054040056,28.000000000,0,0.000250000,0.996003244
499,0.998000000,0.998003250,3250,0.000000000,0.000000000,0.000000000,-425.860871262,-1380.261011344,28.000000000,0,0.001125000,0.998003250
500,1.000000000,1.000003293,3293,0.000000000,0.000000000,0.000000000,-428.406596093,-1295.619113563,28.000000000,0,0.000000000,0.000003293
501,1.002000000,1.002003558,3558,0.000000000,0.000000000,0.000000000,-431.146786016,-1292.731141220,28.000000000,0,-0.000500000,0.002003558
502,1.004000000,1.004004342,4342,0.000000000,0.000000000,0.000000000,-433.621796269,-1320.945015071,28.000000000,0,0.001000000,0.004004342
503,1.006000000,1.006004033,4033,0.000000000,0.000000000,0.000000000,-436.238235679,-1308.282133374,28.000000000,0,0.001875000,0.006004033
504,1.008000000,1.008010316,10316,0.000000000,0.000000000,0.000000000,-438.890032378,-1295.619113563,28.000000000,0,0.001875000,0.008010316
505,1.010000000,1.010014489,14489,0.000000000,0.000000000,0.000000000,-441.524150433,-1298.507224020,28.000000000,0,-0.001250000,0.010014489
506,1.012000000,1.012005865,5865,0.000000000,0.000000000,0.000000000,-443.999160685,-1333.830122856,28.000000000,0,0.000500000,0.012005865
507,1.014000000,1.014005333,5333,0.000000000,0.000000000,0.000000000,-446.633278740,-1302.283824486,28.000000000,0,0.001375000,0.014005333
508,1.016000000,1.016005987,5987,0.000000000,0.000000000,0.000000000,-449.267396795,-1292.731141220,28.000000000,0,0.000000000,0.016005987
509,1.018000000,1.018005845,5845,0.000000000,0.000000000,0.000000000,-451.813121626,-1284.289174051,28.000000000,0,-0.001250000,0.018005845
510,1.020000000,1.020006277,6277,0.000000000,0.000000000,0.000000000,-454.288131879,-1268.071641747,28.000000000,0,-0.001250000,0.020006277
511,1.022000000,1.022006708,6708,0.000000000,0.000000000,0.000000000,-456.710106197,-1219.863635127,28.000000000,0,0.000750000,0.022006708
512,1.024000000,1.024005362,5362,0.000000000,0.000000000,0.000000000,-459.291188318,-1288.732314666,28.000000000,0,-0.001000000,0.024005362
513,1.026000000,1.026003738,3738,0.000000000,0.000000000,0.000000000,-461.677805347,-1215.642720599,28.000000000,0,0.000375000,0.026003738
514,1.028000000,1.028008540,8540,0.000000000,0.000000000,0.000000000,-464.241208823,-1274.514264697,28.000000000,0,-0.001500000,0.028008540
515,1.030000000,1.030006343,6343,0.000000000,0.000000000,0.000000000,-466.716219076,-1279.401719374,28.000000000,0,-0.000125000,0.030006343
516,1.032000000,1.032006682,6682,0.000000000,0.000000000,0.000000000,-469.208907973,-1266.738699563,28.000000000,0,0.001125000,0.032006682
517,1.034000000,1.034007243,7243,0.000000000,0.000000000,0.000000000,-471.524810424,-1204.312642973,28.000000000,0,0.001125000,0.034007243
518,1.036000000,1.036011619,11619,0.000000000,0.000000000,0.000000000,-474.105892545,-1194.982047680,28.000000000,0,0.000250000,0.036011619
519,1.038000000,1.038003032,3032,0.000000000,0.000000000,0.000000000,-476.404116351,-1226.750572138,28.000000000,0,-0.000375000,0.038003032
520,1.040000000,1.040002557,2557,0.000000000,0.000000000,0.000000000,-478.896805248,-1191.205447215,28.000000000,0,0.000125000,0.040002557
521,1.042000000,1.042002673,2673,0.000000000,0.000000000,0.000000000,-481.301100922,-1181.430537861,28.000000000,0,0.000250000,0.042002673
522,1.044000000,1.044002438,2438,0.000000000,0.000000000,0.000000000,-483.687717951,-1170.544774296,28.000000000,0,-0.001500000,0.044002438
523,1.046000000,1.046002592,2592,0.000000000,0.000000000,0.000000000,-485.950584468,-1224.529001830,28.000000000,0,-0.000500000,0.046002592
524,1.048000000,1.048002246,2246,0.000000000,0.000000000,0.000000000,-488.407916076,-1152.550123860,28.000000000,0,-0.000500000,0.048002246
525,1.050000000,1.050002178,2178,0.000000000,0.000000000,0.000000000,-490.759175816,-1169.434058199,28.000000000,0,-0.000250000,0.050002178
526,1.052000000,1.052003221,3221,0.000000000,0.000000000,0.000000000,-493.022042333,-1142.330900445,28.000000000,0,-0.001000000,0.052003221
527,1.054000000,1.054003227,3227,0.000000000,0.000000000,0.000000000,-495.337944784,-1197.425844076,28.000000000,0,0.000500000,0.054003227
528,1.056000000,1.056003232,3232,0.000000000,0.000000000,0.000000000,-497.653847234,-1132.111677029,28.000000000,0,-0.001500000,0.056003232
529,1.058000000,1.058003368,3368,0.000000000,0.000000000,0.000000000,-499.952071040,-1188.761650819,28.000000000,0,0.000375000,0.058003368
530,1.060000000,1.060002873,2873,0.000000000,0.000000000,0.000000000,-502.303330781,-1156.993264476,28.000000000,0,-0.001125000,0.060002873
531,1.062000000,1.062003101,3101,0.000000000,0.000000000,0.000000000,-504.460125429,-1126.335594229,28.000000000,0,-0.001125000,0.062003101
532,1.064000000,1.064003144,3144,0.000000000,0.000000000,0.000000000,-506.793706525,-1123.225395798,28.000000000,0,0.000375000,0.064003144
533,1.066000000,1.066002909,2909,0.000000000,0.000000000,0.000000000,-509.056573041,-1110.562445044,28.000000000,0,0.000750000,0.066002909
534,1.068000000,1.068003045,3045,0.000000000,0.000000000,0.000000000,-511.319439558,-1100.787535690,28.000000000,0,-0.000125000,0.068003045
535,1.070000000,1.070003291,3291,0.000000000,0.000000000,0.000000000,-513.635342009,-1150.550710583,28.000000000,0,0.000125000,0.070003291
536,1.072000000,1.072003278,3278,0.000000000,0.000000000,0.000000000,-515.721422079,-1116.116370814,28.000000000,0,-0.000500000,0.072003278
537,1.074000000,1.074002877,2877,0.000000000,0.000000000,0.000000000,-517.984288596,-1087.902427906,28.000000000,0,0.000500000,0.074002877
538,1.076000000,1.076002771,2771,0.000000000,0.000000000,0.000000000,-520.264833757,-1074.128691998,28.000000000,0,0.000500000,0.076002771
539,1.078000000,1.078003092,3092,0.000000000,0.000000000,0.000000000,-522.456985695,-1072.351435752,28.000000000,0,-0.000125000,0.078003092
540,1.080000000,1.080002839,2839,0.000000000,0.000000000,0.000000000,-524.543065765,-1095.011452890,28.000000000,0,0.000125000,0.080002839
541,1.082000000,1.082003474,3474,0.000000000,0.000000000,0.000000000,-526.770574993,-1065.464567798,28.000000000,0,-0.001250000,0.082003474
542,1.084000000,1.084004295,4295,0.000000000,0.000000000,0.000000000,-528.892012352,-1097.677337260,28.000000000,0,0.000250000,0.084004295
543,1.086000000,1.086003060,3060,0.000000000,0.000000000,0.000000000,-531.048807001,-1089.457527121,28.000000000,0,-0.001500000,0.086003060
544,1.088000000,1.088003028,3028,0.000000000,0.000000000,0.000000000,-533.258637584,-1086.791642752,28.000000000,0,-0.001500000,0.088003028
545,1.090000000,1.090003108,3108,0.000000000,0.000000000,0.000000000,-535.309360364,-1111.228916137,28.000000000,0,0.001375000,0.090003108
546,1.092000000,1.092002744,2744,0.000000000,0.000000000,0.000000000,-537.430797724,-1095.455766952,28.000000000,0,-0.000500000,0.092002744
547,1.094000000,1.094004601,4601,0.000000000,0.000000000,0.000000000,-539.587592373,-1075.239477152,28.000000000,0,-0.000250000,0.094004601
548,1.096000000,1.096003348,3348,0.000000000,0.000000000,0.000000000,-541.709029732,-1043.693178782,28.000000000,0,0.000000000,0.096003348
549,1.098000000,1.098003205,3205,0.000000000,0.000000000,0.000000000,-543.724395224,-1069.907708413,28.000000000,0,-0.000375000,0.098003205
550,1.100000000,1.100003230,3230,0.000000000,0.000000000,0.000000000,-545.792796649,-1067.686138106,28.000000000,0,0.002375000,0.100003230
551,1.102000000,1.102003587,3587,0.000000000,0.000000000,0.000000000,-547.843519430,-1055.023187352,28.000000000,0,0.002375000,0.102003587
552,1.104000000,1.104003982,3982,0.000000000,0.000000000,0.000000000,-549.876563566,-1051.912988921,28.000000000,0,-0.000625000,0.104003982
553,1.106000000,1.106002932,2932,0.000000000,0.000000000,0.000000000,-551.891929057,-1042.804550659,28.000000000,0,-0.000250000,0.106002932
